CustomerID,Gender,SeniorCitizen,Partner,Dependents,AgeGroup,City,Tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,SupportCallsLast6Months,Churn
CUST-102538,Female,0,No,No,26-35,Bangalore,54,Yes,No,Fiber Optic,No,No,No,Yes,No,No,One Year,No,Electronic Check,94.93,,0,No
CUST-102539,Male,1,Yes,No,36-45,Kolkata,1,Yes,No,DSL,No,Yes,No,No,No,Yes,Two Year,Yes,Electronic Check,55.28,139.35,2,Yes
CUST-102540,Male,0,No,No,18-25,Chennai,5,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Mailed Check,54.28,242.61,3,No
CUST-102541,Male,0,Yes,Yes,26-35,Delhi,33,Yes,No,DSL,No,No,No,No,No,Yes,One Year,Yes,Electronic Check,56.29,1868.83,0,No
CUST-102542,Male,0,Yes,Yes,26-35,Delhi,29,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Mailed Check,85.61,2468.02,1,Yes
CUST-102543,Female,0,No,No,65+,Bangalore,8,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,47.04,368.74,1,No
CUST-102544,Female,0,No,No,36-45,Hyderabad,1,Yes,No,Fiber Optic,No,Yes,Yes,No,Yes,No,Month-to-Month,No,Electronic Check,95.39,95.95,1,Yes
CUST-102545,Male,0,No,No,18-25,Chennai,46,No,No Phone Service,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,No,Bank Transfer (Auto),84.47,3940.53,2,No
CUST-102546,Female,0,Yes,Yes,46-55,Delhi,9,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-Month,No,Electronic Check,81.33,804.66,0,No
CUST-102547,Male,0,Yes,No,26-35,Mumbai,5,Yes,No,Fiber Optic,No,No,Yes,Yes,No,Yes,Month-to-Month,No,Bank Transfer (Auto),101.13,436.26,3,Yes
CUST-102548,Female,0,No,No,18-25,Mumbai,17,Yes,No,Fiber Optic,No,Yes,No,No,No,No,Month-to-Month,No,Bank Transfer (Auto),83.55,1459.41,1,Yes
CUST-102549,Male,0,No,No,36-45,Mumbai,57,Yes,No,Fiber Optic,No,No,Yes,Yes,Yes,Yes,One Year,No,Credit Card (Auto),98.37,5669.83,3,No
CUST-102550,female,0,No,No,26-35,Pune,1,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Mailed Check,51.98,68.98,2,No
CUST-102551,Male,0,Yes,No,18-25,Mumbai,34,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card (Auto),49.34,1736.77,2,No
CUST-102552,Male,0,No,Yes,18-25,Chennai,20,No,No Phone Service,DSL,Yes,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Transfer (Auto),86.19,1661.35,2,Yes
CUST-102553,Female,0,Yes,No,26-35,Chennai,13,Yes,No,Fiber Optic,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Credit Card (Auto),103.29,1368.17,0,No
CUST-102554,Male,0,No,No,18-25,Ahmedabad,32,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,Two Year,No,Electronic Check,91.81,3000.35,0,No
CUST-102555,Female,0,Yes,No,18-25,Chennai,72,Yes,Yes,Fiber Optic,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Transfer (Auto),122.53,8790.65,3,No
CUST-102556,Female,0,Yes,Yes,18-25,Chennai,6,Yes,Yes,Fiber Optic,No,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card (Auto),99.11,530.25,0,No
CUST-102557,Male,0,No,No,36-45,Mumbai,3,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Month-to-Month,Yes,Electronic Check,80.9,299.79,1,Yes
CUST-102558,Female,0,No,Yes,18-25,Kolkata,58,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Transfer (Auto),74.44,4296.38,1,No
CUST-102559,Female,0,Yes,No,18-25,Bangalore,26,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-Month,No,Credit Card (Auto),75.85,1943.19,0,No
CUST-102560,Female,1,Yes,Yes,18-25,Bangalore,13,Yes,Yes,Fiber Optic,No,Yes,No,No,Yes,No,Month-to-Month,Yes,Bank Transfer (Auto),98.47,1186.09,0,Yes
CUST-102561,Female,1,Yes,Yes,26-35,Bangalore,20,Yes,Yes,DSL,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Electronic Check,87.75,1729.32,1,Yes
CUST-102562,Female,0,No,Yes,36-45,Pune,32,Yes,Yes,DSL,No,Yes,No,No,No,Yes,One Year,No,Bank Transfer (Auto),83.03,2622.03,2,No
CUST-102563,Male,0,Yes,Yes,18-25,Delhi,35,Yes,Yes,DSL,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Electronic Check,88.38,3003.16,1,No
CUST-102564,Female,0,Yes,Yes,46-55,Pune,60,Yes,No,Fiber Optic,No,No,No,Yes,Yes,No,One Year,Yes,Credit Card (Auto),108.32,6469.94,2,No
CUST-102565,Female,0,No,No,46-55,Delhi,13,No,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Electronic Check,47.82,680.92,2,No
CUST-102566,Female,0,No,Yes,18-25,Mumbai,8,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-Month,No,Electronic Check,83.69,686.63,1,No
CUST-102567,Female,0,No,No,36-45,Chennai,24,Yes,Yes,Fiber Optic,No,No,Yes,No,No,Yes,Two Year,Yes,Electronic Check,80.59,1852.31,5,No
CUST-102568,Female,1,No,Yes,18-25,Ahmedabad,12,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two Year,Yes,Bank Transfer (Auto),83.8,1025.1,2,No
CUST-102569,Male,0,No,No,18-25,Kolkata,21,No,No Phone Service,Fiber Optic,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Credit Card (Auto),90.58,1938.52,3,No
CUST-102570,Female,0,No,No,46-55,Mumbai,13,Yes,No,DSL,No,No,Yes,Yes,No,No,Month-to-Month,No,Electronic Check,85.72,1119.56,2,Yes
CUST-102571,Male,0,No,Yes,26-35,Bangalore,3,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Electronic Check,59.73,177.43,1,No
CUST-102572,Male,0,No,No,18-25,Delhi,15,No,No Phone Service,DSL,No,Yes,Yes,Yes,No,Yes,Two Year,Yes,Mailed Check,91.58,1334.05,1,Yes
CUST-102573,Male,0,Yes,Yes,18-25,Bangalore,28,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card (Auto),102.84,2900.44,2,No
CUST-102574,Male,1,No,No,36-45,Mumbai,38,No,No Phone Service,DSL,Yes,No,No,No,No,No,Two Year,Yes,Mailed Check,74.83,2872.79,2,No
CUST-102575,Female,0,Yes,No,18-25,Bangalore,16,Yes,Yes,Fiber Optic,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Electronic Check,92.99,1501.87,0,Yes
CUST-102576,Male,0,Yes,Yes,18-25,Ahmedabad,4,Yes,No,Fiber Optic,Yes,No,Yes,No,No,No,Two Year,No,Bank Transfer (Auto),95.87,470.75,0,No
CUST-102577,Male,0,Yes,No,18-25,Hyderabad,12,Yes,Yes,Fiber Optic,Yes,No,Yes,No,No,No,Month-to-Month,Yes,Electronic Check,96.35,1145.93,3,Yes
CUST-102578,Female,0,Yes,Yes,26-35,Delhi,37,Yes,No,Fiber Optic,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Mailed Check,94.98,3449.09,1,No
CUST-102579,Female,0,No,No,18-25,Pune,12,No,No Phone Service,Fiber Optic,No,No,No,No,No,No,One Year,No,Electronic Check,76.68,1003.87,3,No
CUST-102580,Female,0,No,No,18-25,Bangalore,28,Yes,No,DSL,No,No,No,Yes,No,Yes,Two Year,Yes,Credit Card (Auto),82.11,2204.6,2,No
CUST-102581,Male,0,No,No,18-25,Mumbai,16,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,Yes,Two Year,Yes,Credit Card (Auto),104.01,1644.23,0,No
CUST-102582,Female,0,No,No,26-35,Bangalore,6,Yes,Yes,DSL,No,No,No,No,No,Yes,One Year,Yes,Bank Transfer (Auto),70.54,377.19,0,No
CUST-102583,Female,0,No,Yes,36-45,Kolkata,38,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,One Year,No,Mailed Check,107.11,4065.08,1,No
CUST-102584,Male,0,Yes,Yes,36-45,Delhi,2,Yes,No,Fiber Optic,No,Yes,Yes,Yes,No,Yes,One Year,No,Mailed Check,99.05,191.29,1,No
CUST-102585,Female,0,No,Yes,18-25,Bangalore,17,Yes,No,DSL,No,No,Yes,Yes,No,Yes,One Year,No,Electronic Check,73.53,1202.2,1,No
CUST-102586,Female,0,No,No,26-35,Delhi,5,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Bank Transfer (Auto),44.16,274.17,3,No
CUST-102587,Female,0,Yes,Yes,46-55,Kolkata,1,Yes,No,Fiber Optic,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Transfer (Auto),92.82,86.08,0,No
CUST-102588,Female,0,No,No,18-25,Delhi,16,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Credit Card (Auto),37.07,654.07,1,No
CUST-102589,Male,0,Yes,No,26-35,Delhi,16,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-Month,No,Electronic Check,86.07,1318.67,1,No
CUST-102590,Female,0,Yes,Yes,26-35,Ahmedabad,29,Yes,Yes,DSL,No,No,No,No,Yes,Yes,One Year,No,Bank Transfer (Auto),86.79,2462.92,0,No
CUST-102591,Female,0,Yes,No,36-45,Ahmedabad,32,Yes,Yes,Fiber Optic,No,No,No,Yes,No,No,Two Year,Yes,Bank Transfer (Auto),89.35,2803.88,1,No
CUST-102592,Male,0,Yes,No,26-35,Chennai,31,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-Month,No,Electronic Check,61.68,1938.03,1,No
CUST-102593,Female,0,No,No,18-25,Ahmedabad,12,Yes,No,DSL,No,No,No,No,No,No,Month-to-Month,Yes,Bank Transfer (Auto),55.25,750.37,2,No
CUST-102594,Male,0,No,No,26-35,Pune,23,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Credit Card (Auto),71.21,1622.64,1,No
CUST-102595,Female,0,Yes,No,26-35,Delhi,20,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Credit Card (Auto),30.71,498.52,4,Yes
CUST-102596,Male,1,No,No,26-35,Chennai,13,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Transfer (Auto),78.47,1043.84,1,No
CUST-102597,Male,0,No,No,18-25,Pune,21,Yes,No,Fiber Optic,No,No,No,Yes,Yes,No,Two Year,No,Electronic Check,91.98,1964.82,2,No
CUST-102598,Male,0,Yes,No,18-25,Pune,70,Yes,No,Fiber Optic,Yes,No,No,Yes,Yes,No,One Year,Yes,Credit Card (Auto),103.32,7180.7,1,No
CUST-102599,Male,0,Yes,Yes,46-55,Hyderabad,5,Yes,No,Fiber Optic,No,No,Yes,No,No,No,Two Year,Yes,Bank Transfer (Auto),84.99,453.23,2,No
CUST-102600,Female,0,No,No,36-45,Hyderabad,56,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,46.21,2628.3,4,No
CUST-102601,Male,0,No,Yes,56-65,Kolkata,1,Yes,No,Fiber Optic,Yes,No,No,Yes,No,No,Two Year,Yes,Electronic Check,81.61,0.0,4,No
CUST-102602,Female,0,No,Yes,56-65,Chennai,8,Yes,Yes,Fiber Optic,No,No,No,Yes,No,Yes,One Year,No,Electronic Check,97.17,833.17,2,No
CUST-102603,Male,0,Yes,No,18-25,Pune,8,Yes,No,Fiber Optic,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Electronic Check,99.99,858.86,3,No
CUST-102604,Male,0,No,No,18-25,Delhi,23,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Bank Transfer (Auto),28.54,641.01,0,No
CUST-102605,Male,0,Yes,No,26-35,Ahmedabad,3,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two Year,Yes,Electronic Check,60.85,214.81,4,No
CUST-102606,Female,0,Yes,Yes,18-25,Pune,51,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Electronic Check,54.52,2879.34,2,No
CUST-102607,Male,0,No,No,65+,Bangalore,42,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One Year,No,Mailed Check,81.54,3391.81,1,Yes
CUST-102608,Female,0,Yes,No,18-25,Chennai,25,No,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Mailed Check,43.03,1133.79,2,No
CUST-102609,Female,1,Yes,Yes,18-25,Chennai,14,No,No Phone Service,Fiber Optic,No,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Electronic Check,112.55,1587.96,0,Yes
CUST-102610,Female,1,Yes,No,26-35,Pune,64,Yes,No,Fiber Optic,Yes,Yes,No,No,Yes,Yes,One Year,No,Electronic Check,110.42,7009.89,1,Yes
CUST-102611,Female,1,Yes,No,26-35,Pune,42,Yes,Yes,Fiber Optic,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Electronic Check,100.92,4147.61,3,No
CUST-102612,Female,0,No,No,18-25,Kolkata,16,Yes,Yes,DSL,No,No,No,No,Yes,No,Month-to-Month,Yes,Bank Transfer (Auto),81.6,1341.69,2,Yes
CUST-102613,Female,0,No,Yes,36-45,Bangalore,29,Yes,No,DSL,No,Yes,No,No,Yes,No,One Year,Yes,Electronic Check,67.42,1889.87,4,No
CUST-102614,Female,0,Yes,Yes,26-35,Bangalore,20,Yes,No,Fiber Optic,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Bank Transfer (Auto),105.42,2156.8,4,No
CUST-102615,Female,0,Yes,No,18-25,Delhi,21,Yes,No,Fiber Optic,Yes,Yes,No,No,No,No,One Year,Yes,Electronic Check,100.65,2004.42,2,No
CUST-102616,Female,0,Yes,No,26-35,Hyderabad,9,No,No Phone Service,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Electronic Check,92.98,844.27,4,No
CUST-102617,Male,0,No,No,46-55,Bangalore,14,No,No Phone Service,Fiber Optic,No,No,No,No,No,No,Month-to-Month,Yes,Mailed Check,74.56,1027.82,1,No
CUST-102618,Male,0,Yes,Yes,46-55,Chennai,1,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Electronic Check,72.68,156.53,1,No
CUST-102619,Male,0,No,No,26-35,Chennai,10,No,No Phone Service,Fiber Optic,Yes,No,Yes,No,No,No,Month-to-Month,No,Electronic Check,92.04,,2,Yes
CUST-102620,Male,0,Yes,No,26-35,Kolkata,28,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,74.56,2118.31,2,No
CUST-102621,Male,1,Yes,Yes,26-35,Delhi,72,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No,Two Year,No,Electronic Check,82.0,5882.46,1,No
CUST-102622,Female,0,No,No,18-25,Ahmedabad,72,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two Year,No,Bank Transfer (Auto),82.61,5938.99,1,No
CUST-102623,Female,0,No,No,26-35,Delhi,19,Yes,No,Fiber Optic,No,Yes,No,No,Yes,No,Two Year,Yes,Electronic Check,82.11,1612.71,2,Yes
CUST-102624,Female,1,Yes,Yes,26-35,Pune,22,No,No Phone Service,Fiber Optic,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card (Auto),75.91,1670.84,2,No
CUST-102625,Female,0,No,Yes,26-35,Hyderabad,4,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card (Auto),51.89,161.61,2,No
CUST-102626,Female,0,No,No,36-45,Pune,28,Yes,Yes,DSL,No,Yes,No,Yes,Yes,Yes,Two Year,Yes,Bank Transfer (Auto),98.8,2823.42,0,No
CUST-102627,Female,0,No,No,18-25,Hyderabad,1,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-Month,No,Electronic Check,67.44,151.73,3,No
CUST-102628,Female,0,No,No,26-35,Chennai,8,No,No Phone Service,DSL,No,Yes,No,No,Yes,No,Month-to-Month,No,Credit Card (Auto),78.03,699.38,0,No
CUST-102629,Male,1,No,No,18-25,Pune,26,No,No Phone Service,Fiber Optic,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Electronic Check,89.82,2399.83,0,Yes
CUST-102630,Male,0,No,Yes,36-45,Delhi,8,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,29.58,222.5,0,No
CUST-102631,Male,0,Yes,No,18-25,Bangalore,1,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Two Year,Yes,Electronic Check,75.32,26.25,2,Yes
CUST-102632,Male,0,No,No,18-25,Kolkata,42,No,No Phone Service,DSL,No,No,No,No,No,Yes,One Year,Yes,Credit Card (Auto),58.73,2407.34,3,No
CUST-102633,Female,0,Yes,Yes,18-25,Kolkata,8,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Electronic Check,33.54,202.96,7,No
CUST-102634,Female,1,Yes,No,56-65,Chennai,1,No,No Phone Service,Fiber Optic,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Credit Card (Auto),92.63,87.95,0,Yes
CUST-102635,Female,0,Yes,Yes,18-25,Delhi,1,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,Month-to-Month,Yes,Electronic Check,89.66,178.23,0,No
CUST-102636,Male,0,Yes,Yes,18-25,Delhi,6,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Credit Card (Auto),39.72,155.62,1,No
CUST-102637,Female,0,No,Yes,18-25,Mumbai,4,Yes,Yes,Fiber Optic,Yes,No,No,No,Yes,Yes,Two Year,No,Credit Card (Auto),91.1,365.24,2,No
CUST-102638,Female,0,No,Yes,18-25,Ahmedabad,35,Yes,No,Fiber Optic,No,No,No,No,No,No,Month-to-Month,No,Credit Card (Auto),85.79,2986.64,1,No
CUST-102639,Female,1,No,No,18-25,Chennai,9,Yes,No,DSL,No,No,Yes,No,No,No,Two Year,No,Mailed Check,60.7,487.52,2,No
CUST-102640,Male,0,Yes,No,36-45,Bangalore,39,Yes,Yes,Fiber Optic,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card (Auto),95.28,3703.25,1,No
CUST-102641,Female,0,Yes,No,26-35,Chennai,4,No,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,Yes,Credit Card (Auto),38.42,218.17,2,No
CUST-102642,Male,0,No,No,36-45,Bangalore,16,No,No Phone Service,Fiber Optic,No,Yes,No,Yes,No,Yes,One Year,No,Electronic Check,105.99,1707.21,1,Yes
CUST-102643,Male,0,Yes,No,26-35,Bangalore,27,Yes,No,DSL,No,No,Yes,No,No,No,Two Year,Yes,Mailed Check,71.28,1955.92,1,No
CUST-102644, Male ,0,No,No,26-35,Hyderabad,25,Yes,Yes,Fiber Optic,No,No,Yes,No,Yes,No,Month-to-Month,Yes,Bank Transfer (Auto),89.59,2293.2,1,No
CUST-102645,Male,1,No,No,18-25,Pune,22,Yes,Yes,Fiber Optic,No,Yes,No,Yes,No,No,Month-to-Month,Yes,Electronic Check,105.24,2334.61,0,No
CUST-102646,Female,0,No,No,36-45,Kolkata,62,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Bank Transfer (Auto),63.3,3906.19,3,No
CUST-102647,Male,1,No,No,18-25,Mumbai,6,Yes,No,DSL,No,No,No,No,No,No,Two Year,Yes,Electronic Check,54.07,329.44,3,No
CUST-102648,Male,0,No,No,26-35,Mumbai,16,No,No Phone Service,Fiber Optic,No,Yes,No,No,Yes,No,Month-to-Month,No,Mailed Check,90.71,1397.7,2,No
CUST-102649,Female,0,Yes,Yes,18-25,Bangalore,51,Yes,No,Fiber Optic,Yes,No,No,No,Yes,No,Month-to-Month,Yes,Electronic Check,83.7,4271.56,0,No
CUST-102650,Female,0,No,No,18-25,Mumbai,1,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-Month,No,Electronic Check,83.5,89.6,0,No
CUST-102651,Male,0,Yes,No,36-45,Hyderabad,1,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Electronic Check,54.01,119.87,2,No
CUST-102652,Female,1,Yes,No,18-25,Kolkata,6,Yes,No,DSL,No,No,No,No,No,Yes,Two Year,No,Credit Card (Auto),81.42,472.31,1,No
CUST-102653,Male,0,Yes,Yes,26-35,Bangalore,24,Yes,No,DSL,No,No,Yes,No,No,Yes,Two Year,Yes,Electronic Check,68.49,1627.55,0,No
CUST-102654,Male,0,No,No,18-25,Hyderabad,7,No,No Phone Service,Fiber Optic,Yes,No,No,Yes,No,No,Month-to-Month,Yes,Credit Card (Auto),89.26,549.04,2,No
CUST-102655,Male,0,Yes,No,26-35,Hyderabad,5,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card (Auto),36.04,212.62,0,No
CUST-102656,Male,0,Yes,Yes,18-25,Ahmedabad,14,Yes,No,DSL,Yes,No,No,Yes,No,No,One Year,Yes,Mailed Check,69.68,902.06,1,No
CUST-102657,Female,0,Yes,No,26-35,Ahmedabad,22,Yes,Yes,DSL,No,No,No,Yes,No,No,Month-to-Month,Yes,Electronic Check,77.04,1669.99,1,No
CUST-102658,Male,0,No,Yes,18-25,Chennai,6,Yes,Yes,DSL,No,No,No,No,Yes,No,Two Year,Yes,Electronic Check,55.51,297.55,3,No
CUST-102659,Female,0,No,No,36-45,Mumbai,8,Yes,Yes,DSL,Yes,No,No,Yes,Yes,No,One Year,Yes,Mailed Check,83.75,714.53,1,No
CUST-102660,Female,0,No,No,36-45,Delhi,22,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Electronic Check,54.56,1224.72,0,No
CUST-102661,Female,0,No,No,26-35,Delhi,69,No,No Phone Service,DSL,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Transfer (Auto),86.49,6003.2,1,No
CUST-102662,Female,0,Yes,No,46-55,Chennai,26,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Credit Card (Auto),57.77,1549.3,4,No
CUST-102663,Male,0,Yes,No,18-25,Pune,36,Yes,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-Month,No,Electronic Check,86.64,3087.07,1,No
CUST-102664,Female,0,No,Yes,18-25,Mumbai,10,Yes,No,DSL,No,No,No,No,No,Yes,One Year,No,Bank Transfer (Auto),68.55,642.12,1,Yes
CUST-102665,Male,1,Yes,Yes,46-55,Delhi,7,No,No Phone Service,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,No,Credit Card (Auto),47.25,246.56,2,No
CUST-102666,Female,0,Yes,Yes,18-25,Hyderabad,14,Yes,No,Fiber Optic,No,No,No,No,Yes,Yes,One Year,Yes,Credit Card (Auto),92.85,1306.28,1,No
CUST-102667,Female,0,Yes,Yes,18-25,Pune,39,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-Month,No,Credit Card (Auto),91.4,3525.48,0,No
CUST-102668,Male,0,No,No,18-25,Bangalore,14,Yes,No,DSL,No,No,Yes,Yes,No,No,Two Year,Yes,Credit Card (Auto),77.88,1112.88,3,No
CUST-102669,Male,0,Yes,No,18-25,Hyderabad,45,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,Yes,Electronic Check,38.92,1809.42,0,No
CUST-102670,Male,0,No,Yes,46-55,Hyderabad,72,Yes,No,Fiber Optic,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card (Auto),89.05,6458.11,1,No
CUST-102671,Female,0,Yes,Yes,46-55,Ahmedabad,1,No,No Phone Service,Fiber Optic,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card (Auto),84.46,90.5,1,No
CUST-102672,Female,0,No,No,18-25,Kolkata,1,Yes,Yes,Fiber Optic,Yes,No,No,No,No,No,Month-to-Month,No,Mailed Check,81.42,85.32,3,No
CUST-102673,Male,0,Yes,No,36-45,Kolkata,3,Yes,No,Fiber Optic,Yes,No,No,No,Yes,Yes,Month-to-Month,Yes,Mailed Check,90.46,270.92,1,No
CUST-102674,Male,0,Yes,No,36-45,Delhi,11,Yes,No,Fiber Optic,No,No,No,No,Yes,No,One Year,No,Mailed Check,85.06,1041.9,2,No
CUST-102675,Male,0,Yes,No,18-25,Kolkata,3,Yes,No,DSL,Yes,No,No,No,Yes,No,Two Year,Yes,Electronic Check,79.33,208.87,2,No
CUST-102676,Male,1,No,No,18-25,Bangalore,49,Yes,Yes,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Two Year,Yes,Electronic Check,46.19,2267.27,2,No
CUST-102677,Female,0,Yes,Yes,26-35,Hyderabad,0,Yes,No,DSL,No,No,No,Yes,No,No,Two Year,Yes,Bank Transfer (Auto),62.7,0.0,1,No
CUST-102678,Male,0,No,No,26-35,Chennai,9,Yes,No,Fiber Optic,No,Yes,No,No,No,No,Month-to-Month,No,Bank Transfer (Auto),84.38,720.26,1,Yes
CUST-102679,Male,1,No,Yes,26-35,Bangalore,4,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,One Year,No,Mailed Check,47.04,169.17,1,No
CUST-102680,Male,0,No,Yes,36-45,Bangalore,64,Yes,No,DSL,No,No,No,No,No,No,Two Year,Yes,Electronic Check,62.18,3980.92,2,No
CUST-102681,Male,0,Yes,Yes,65+,Delhi,26,Yes,No,Fiber Optic,No,Yes,No,Yes,Yes,No,Month-to-Month,Yes,Credit Card (Auto),115.63,2947.14,3,No
CUST-102682,Female,0,Yes,No,46-55,Hyderabad,58,Yes,No,Fiber Optic,No,No,Yes,Yes,No,No,One Year,No,Electronic Check,102.34,6018.15,2,No
CUST-102683,Male,1,Yes,No,46-55,Kolkata,72,Yes,No,No,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,No Internet Service,Month-to-Month,No,Electronic Check,49.84,3624.79,4,No
CUST-102684,Female,0,No,Yes,18-25,Pune,16,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Transfer (Auto),92.66,1537.16,2,No
